y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25
0.0,0.743,0.695,0.666,0.141,0.655,0.621,0.945,0.953,0.981,0.168,0.735,0.535,0.561,0.025,0.735,0.343,0.892,0.51,0.202,0.312,0.266,0.894,0.413,0.02,0.266
0.0,0.289,0.032,0.848,0.398,0.548,0.171,0.368,0.266,0.709,0.339,0.017,0.363,0.127,0.415,0.788,0.246,0.363,0.576,0.129,0.159,0.633,0.881,0.627,0.242,0.963
1.0,0.402,0.972,0.329,0.356,0.535,0.928,0.541,0.492,0.491,0.805,0.726,0.723,0.544,0.917,0.678,0.305,0.514,0.699,0.75,0.975,0.454,0.591,0.151,0.045,0.825
0.0,0.3,0.234,0.666,0.431,0.669,0.073,0.815,0.51,0.298,0.961,0.155,0.485,0.548,0.886,0.033,0.059,0.412,0.688,0.511,0.745,0.312,0.798,0.479,0.762,0.272
0.0,0.463,0.695,0.045,0.784,0.419,0.866,0.829,0.496,0.475,0.802,0.37,0.675,0.392,0.919,0.059,0.616,0.41,0.184,0.041,0.222,0.243,0.772,0.436,0.138,0.016
1.0,0.551,0.928,0.861,0.576,0.862,0.087,0.159,0.215,0.909,0.045,0.298,0.151,0.799,0.654,0.674,0.889,0.708,0.329,0.537,0.701,0.739,0.248,0.206,0.201,0.269
1.0,0.898,0.363,0.985,0.72,0.966,0.39,0.358,0.993,0.129,0.136,0.249,0.539,0.32,0.544,0.481,0.724,0.032,0.299,0.283,0.369,0.327,0.326,0.434,0.325,0.956
0.0,0.211,0.631,0.265,0.906,0.785,0.47,0.699,0.679,0.265,0.951,0.267,0.136,0.505,0.738,0.938,0.19,0.009,0.002,0.571,0.625,0.783,0.257,0.29,0.058,0.76
1.0,0.172,0.89,0.695,0.23,0.382,0.772,0.705,0.704,0.862,0.909,0.18,0.302,0.156,0.141,0.318,0.265,0.054,0.494,0.522,0.309,0.868,0.512,0.354,0.095,0.077
1.0,0.854,0.571,0.298,0.677,0.946,0.627,0.363,0.548,0.948,0.011,0.379,0.314,0.404,0.957,0.714,0.021,0.749,0.332,0.037,0.812,0.817,0.378,0.449,0.217,0.636
0.0,0.749,0.106,0.212,0.674,0.965,0.557,0.005,1.0,0.801,0.686,0.021,0.395,0.488,0.74,0.197,0.139,0.952,0.77,0.846,0.876,0.894,0.84,0.486,0.342,0.209
0.0,0.617,0.447,0.082,0.967,0.212,0.35,0.715,0.954,0.678,0.088,0.066,0.945,0.768,0.14,0.977,0.479,0.365,0.812,0.892,0.698,0.59,0.938,0.601,0.965,0.714
1.0,0.307,0.046,0.487,0.504,0.762,0.892,0.789,0.613,0.695,0.626,0.326,0.686,0.4,0.011,0.479,0.897,0.009,0.342,0.172,0.726,0.6,0.4,0.009,0.919,0.241
0.0,0.997,0.883,0.836,0.024,0.998,0.341,0.567,0.922,0.105,0.983,0.129,0.987,0.191,0.434,0.651,0.743,0.129,0.461,0.014,0.296,0.805,0.807,0.023,0.964,0.609
0.0,0.076,0.634,0.731,0.259,0.396,0.757,0.1,0.074,0.636,0.516,0.641,0.969,0.757,0.49,0.013,0.128,0.188,0.455,0.633,0.187,0.33,0.894,0.511,0.501,0.645
0.0,0.621,0.193,0.699,0.605,0.839,0.44,0.682,0.533,0.405,0.002,0.365,0.64,0.896,0.977,0.781,0.76,0.272,0.969,0.93,0.639,0.713,0.87,0.367,0.802,0.801
1.0,0.134,0.122,0.701,0.284,0.303,0.701,0.758,0.328,0.066,0.681,0.882,0.267,0.85,0.621,0.537,0.553,0.291,0.552,0.996,0.158,0.041,0.338,0.75,0.088,0.062
0.0,0.043,0.603,0.598,0.108,0.091,0.228,0.258,0.034,0.075,0.728,0.906,0.842,0.163,0.038,0.84,0.067,0.565,0.833,0.644,0.264,0.376,0.271,0.648,0.257,0.35
1.0,0.561,0.842,0.525,0.754,0.009,0.37,0.271,0.958,0.293,0.247,0.923,0.58,0.318,0.083,0.869,0.82,0.244,0.132,0.32,0.026,0.219,0.653,0.769,0.507,0.929
1.0,0.455,0.825,0.57,0.658,0.922,0.381,0.97,0.73,0.325,0.425,0.053,0.488,0.154,0.107,0.885,0.946,0.419,0.98,0.755,0.764,0.625,0.168,0.744,0.611,0.759
0.0,0.799,0.872,0.054,0.502,0.524,0.263,0.783,0.286,0.73,0.023,0.059,0.004,0.369,0.764,0.512,0.164,0.861,0.105,0.863,0.045,0.891,0.994,0.179,0.412,0.012
0.0,0.055,0.051,0.601,0.384,0.283,0.064,0.549,0.89,0.479,0.586,0.751,0.546,0.586,0.976,0.581,0.766,0.228,0.509,0.484,0.041,0.09,0.752,0.15,0.973,0.246
0.0,0.908,0.278,0.746,0.82,0.621,0.668,0.534,0.508,0.512,0.962,0.15,0.601,0.956,0.97,0.466,0.869,0.728,0.876,0.488,0.61,0.299,0.682,0.399,0.49,0.429
0.0,0.984,0.203,0.677,0.715,0.572,0.926,0.575,0.116,0.268,0.781,0.612,0.283,0.274,0.968,0.798,0.488,0.261,0.309,0.075,0.446,0.397,0.81,0.02,0.973,0.627
1.0,0.956,0.004,0.916,0.555,0.159,0.158,0.366,0.944,0.698,0.981,0.993,0.149,0.599,0.499,0.125,0.402,0.578,0.973,0.225,0.879,0.849,0.305,0.718,0.923,0.539
0.0,0.242,0.114,0.599,0.993,0.919,0.433,0.802,0.146,0.273,0.683,0.994,0.365,0.682,0.112,0.18,0.005,0.416,0.073,0.409,0.037,0.448,0.979,0.444,0.422,0.518
0.0,0.556,0.271,0.194,0.828,0.973,0.752,0.782,0.378,0.404,0.137,0.02,0.935,0.112,0.183,0.875,0.094,0.733,0.337,0.644,0.826,0.828,0.529,0.278,0.478,0.042
1.0,0.55,0.474,0.703,0.116,0.132,0.52,0.063,0.999,0.264,0.616,0.687,0.592,0.14,0.854,0.568,0.468,0.379,0.958,0.048,0.739,0.189,0.618,0.386,0.246,0.099
0.0,0.56,0.606,0.074,0.234,0.826,0.495,0.365,0.994,0.229,0.607,0.487,0.267,0.391,0.797,0.379,0.677,0.292,0.946,0.083,0.527,0.214,0.22,0.684,0.239,0.271
1.0,0.181,0.829,0.694,0.733,0.885,0.503,0.993,0.627,0.726,0.764,0.787,0.652,0.314,0.297,0.417,0.191,0.233,0.154,0.1,0.195,0.699,0.274,0.988,0.46,0.834
0.0,0.732,0.698,0.838,0.663,0.65,0.135,0.182,0.375,0.079,0.168,0.074,0.4,0.034,0.714,0.214,0.906,0.001,0.819,0.358,0.065,0.207,0.871,0.21,0.447,0.048
0.0,0.353,0.229,0.002,0.559,0.477,0.609,0.682,0.106,0.128,0.964,0.575,0.291,0.579,0.337,0.097,0.954,0.787,0.159,0.139,0.36,0.756,0.77,0.026,0.114,0.353
1.0,0.61,0.608,0.808,0.471,0.141,0.298,0.225,0.216,0.831,0.056,0.237,0.747,0.616,0.935,0.105,0.475,0.14,0.997,0.92,0.774,0.611,0.07,0.609,0.384,0.74
0.0,0.748,0.658,0.507,0.624,0.168,0.438,0.515,0.105,0.082,0.515,0.96,0.93,0.319,0.443,0.337,0.707,0.698,0.077,0.329,0.959,0.4,0.658,0.09,0.332,0.522
0.0,0.772,0.551,0.267,0.845,0.953,0.083,0.046,0.175,0.422,0.512,0.446,0.381,0.753,0.125,0.504,0.756,0.469,0.072,0.15,0.205,0.857,0.044,0.616,0.61,0.403
1.0,0.296,0.89,0.197,0.169,0.038,0.489,0.949,0.242,0.877,0.563,0.099,0.141,0.229,0.079,0.943,0.162,0.05,0.915,0.063,0.614,0.133,0.029,0.868,0.271,0.813
0.0,0.657,0.381,0.924,0.146,0.319,0.415,0.309,0.276,0.622,0.774,0.596,0.487,0.327,0.61,0.524,0.981,0.795,0.999,0.044,0.777,0.783,0.986,0.799,0.973,0.519
0.0,0.657,0.909,0.846,0.227,0.697,0.828,0.696,0.628,0.44,0.079,0.63,0.918,0.204,0.779,0.119,0.456,0.289,0.597,0.1,0.944,0.897,0.912,0.358,0.718,0.362
1.0,0.649,0.425,0.993,0.335,0.346,0.282,0.27,0.391,0.374,0.354,0.638,0.187,0.14,0.371,0.803,0.214,0.246,0.576,0.339,0.32,0.686,0.401,0.622,0.617,0.633
0.0,0.575,0.173,0.274,0.361,0.517,0.825,0.165,0.005,0.369,0.602,0.284,0.514,0.324,0.231,0.389,0.874,0.289,0.694,0.97,0.339,0.405,0.424,0.144,0.936,0.519
0.0,0.219,0.28,0.126,0.427,0.43,0.376,0.151,0.796,0.463,0.112,0.476,0.063,0.223,0.55,0.119,0.343,0.718,0.831,0.677,0.014,0.392,0.818,0.501,0.179,0.422
1.0,0.437,0.364,0.607,0.069,0.378,0.854,0.124,0.814,0.09,0.67,0.336,0.447,0.533,0.605,0.563,0.063,0.486,0.16,0.107,0.241,0.855,0.488,0.579,0.29,0.166
0.0,0.231,0.385,0.334,0.458,0.494,0.44,0.924,0.018,0.517,0.723,0.9,0.598,0.567,0.464,0.898,0.534,0.607,0.504,0.901,0.377,0.994,0.916,0.555,0.806,0.486
1.0,0.73,0.308,0.911,0.713,0.345,0.227,0.354,0.176,0.307,0.018,0.885,0.532,0.207,0.448,0.009,0.846,0.478,0.407,0.972,0.184,0.808,0.057,0.619,0.374,0.803
1.0,0.464,0.961,0.155,0.383,0.852,0.364,0.661,0.256,0.223,0.189,0.29,0.545,0.892,0.562,0.386,0.63,0.803,0.247,0.767,0.865,0.73,0.385,0.2,0.96,0.668
1.0,0.549,0.238,0.072,0.5,0.13,0.543,0.876,0.291,0.591,0.796,0.908,0.406,0.26,0.028,0.42,0.001,0.047,0.691,0.269,0.708,0.43,0.252,0.366,0.277,0.424
1.0,0.268,0.19,0.428,0.395,0.088,0.324,0.524,0.803,0.564,0.046,0.421,0.283,0.837,0.464,0.498,0.808,0.191,0.382,0.034,0.192,0.411,0.167,0.954,0.88,0.526
0.0,0.43,0.021,0.27,0.884,0.212,0.343,0.636,0.542,0.159,0.088,0.9,0.988,0.501,0.481,0.666,0.779,0.84,0.665,0.969,0.026,0.862,0.707,0.976,0.111,0.771
1.0,0.103,0.309,0.802,0.073,0.255,0.959,0.477,0.66,0.241,0.234,0.851,0.247,0.518,0.619,0.658,0.498,0.816,0.815,0.979,0.854,0.652,0.164,0.902,0.535,0.516
0.0,0.759,0.847,0.3,0.864,0.398,0.138,0.686,0.212,0.187,0.915,0.544,0.775,0.065,0.038,0.878,0.716,0.444,0.404,0.747,0.432,0.039,0.092,0.403,0.493,0.477
1.0,0.342,0.283,0.802,0.182,0.494,0.858,0.757,0.254,0.526,0.711,0.479,0.457,0.475,0.29,0.238,0.11,0.637,0.264,0.774,0.899,0.174,0.559,0.7,0.092,0.85
1.0,0.156,0.111,0.539,0.662,0.255,0.517,0.636,0.79,0.9,0.775,0.96,0.041,0.034,0.199,0.856,0.941,0.147,0.432,0.161,0.689,0.884,0.576,0.023,0.125,0.554
0.0,0.681,0.765,0.142,0.846,0.258,0.597,0.574,0.744,0.01,0.893,0.454,0.331,0.52,0.982,0.762,0.903,0.505,0.263,0.815,0.322,0.552,0.903,0.666,0.141,0.84
0.0,0.944,0.37,0.889,0.066,0.912,0.034,0.709,0.286,0.987,0.02,0.785,0.803,0.036,0.27,0.205,0.195,0.267,0.745,0.078,0.526,0.271,0.413,0.49,0.197,0.828
1.0,0.617,0.597,0.351,0.495,0.327,0.218,0.285,0.875,0.282,0.94,0.663,0.123,0.439,0.232,0.515,0.624,0.617,0.967,0.279,0.319,0.19,0.08,0.198,0.475,0.271
0.0,0.343,0.456,0.725,0.54,0.954,0.194,0.62,0.194,0.027,0.264,0.211,0.097,0.261,0.921,0.936,0.889,0.06,0.748,0.886,0.069,0.151,0.892,0.62,0.914,0.193
1.0,0.207,0.014,0.261,0.211,0.465,0.634,0.583,0.968,0.629,0.084,0.798,0.606,0.844,0.34,0.312,0.049,0.895,0.348,0.575,0.713,0.135,0.684,0.015,0.687,0.555
1.0,0.129,0.925,0.726,0.336,0.241,0.661,0.762,0.393,0.339,0.563,0.455,0.557,0.765,0.924,0.097,0.815,0.791,0.453,0.847,0.858,0.841,0.734,0.658,0.012,0.381
1.0,0.168,0.222,0.62,0.373,0.346,0.54,0.216,0.981,0.48,0.451,0.774,0.38,0.498,0.217,0.856,0.405,0.974,0.509,0.234,0.745,0.535,0.026,0.706,0.356,0.461
0.0,0.328,0.653,0.967,0.352,0.656,0.219,0.779,0.99,0.047,0.843,0.217,0.657,0.288,0.584,0.647,0.818,0.347,0.16,0.773,0.847,0.742,0.952,0.587,0.965,0.186
0.0,0.02,0.051,0.193,0.144,0.897,0.548,0.047,0.477,0.786,0.468,0.706,0.907,0.117,0.329,0.257,0.647,0.945,0.744,0.42,0.027,0.209,0.076,0.48,0.797,0.446
1.0,0.672,0.445,0.639,0.283,0.486,0.532,0.758,0.639,0.854,0.892,0.037,0.451,0.363,0.478,0.894,0.003,0.487,0.714,0.864,0.868,0.935,0.176,0.343,0.919,0.102
1.0,0.345,0.702,0.089,0.628,0.834,0.911,0.6,0.289,0.011,0.122,0.885,0.643,0.453,0.785,0.329,0.647,0.099,0.626,0.816,0.542,0.519,0.7,0.056,0.233,0.25
0.0,0.499,0.693,0.936,0.952,0.751,0.338,0.132,0.054,0.483,0.21,0.378,0.074,0.002,0.625,0.636,0.501,0.084,0.707,0.342,0.608,0.618,0.867,0.783,0.736,0.124
0.0,0.179,0.045,0.737,0.868,0.079,0.384,0.64,0.969,0.169,0.188,0.676,0.326,0.085,0.012,0.247,0.117,0.858,0.787,0.107,0.537,0.421,0.413,0.951,0.785,0.096
1.0,0.116,0.893,0.27,0.478,0.8,0.013,0.485,0.192,0.277,0.442,0.365,0.609,0.061,0.001,0.378,0.523,0.54,0.759,0.026,0.373,0.148,0.016,0.167,0.001,0.149
0.0,0.254,0.831,0.558,0.397,0.746,0.612,0.302,0.549,0.962,0.565,0.133,0.942,0.815,0.388,0.614,0.075,0.877,0.516,0.416,0.685,0.886,0.5,0.997,0.981,0.224
1.0,0.437,0.174,0.355,0.713,0.97,0.85,0.121,0.731,0.205,0.937,0.707,0.086,0.247,0.581,0.572,0.178,0.272,0.347,0.004,0.618,0.709,0.545,0.196,0.284,0.968
1.0,0.82,0.775,0.189,0.255,0.735,0.903,0.417,0.046,0.583,0.346,0.135,0.665,0.606,0.776,0.921,0.285,0.234,0.669,0.824,0.226,0.271,0.136,0.014,0.065,0.398
0.0,0.919,0.141,0.29,0.269,0.421,0.489,0.695,0.305,0.697,0.494,0.429,0.812,0.175,0.182,0.173,0.848,0.425,0.341,0.164,0.458,0.639,0.468,0.509,0.866,0.419
0.0,0.257,0.057,0.16,0.534,0.637,0.676,0.07,0.329,0.248,0.56,0.555,0.968,0.669,0.841,0.512,0.285,0.441,0.842,0.884,0.452,0.174,0.534,0.066,0.731,0.047
1.0,0.789,0.595,0.764,0.373,0.623,0.96,0.117,0.187,0.516,0.31,0.155,0.695,0.755,0.429,0.964,0.179,0.464,0.052,0.867,0.399,0.957,0.633,0.269,0.362,0.321
1.0,0.327,0.046,0.116,0.177,0.547,0.2,0.855,0.805,0.746,0.77,0.291,0.391,0.267,0.844,0.526,0.834,0.801,0.871,0.555,0.233,0.388,0.66,0.782,0.074,0.953
1.0,0.431,0.396,0.211,0.539,0.194,0.376,0.998,0.317,0.52,0.913,0.788,0.134,0.096,0.767,0.424,0.299,0.606,0.869,0.35,0.004,0.704,0.723,0.894,0.312,0.447
0.0,0.89,0.028,0.761,0.486,0.999,0.848,0.451,0.176,0.868,0.555,0.062,0.985,0.175,0.424,0.58,0.493,0.374,0.4,0.4,0.239,0.237,0.865,0.181,0.746,0.542
0.0,0.13,0.107,0.852,0.545,0.919,0.918,0.032,0.271,0.874,0.711,0.381,0.766,0.306,0.42,0.495,0.594,0.482,0.428,0.076,0.092,0.58,0.402,0.847,0.73,0.856
0.0,0.693,0.901,0.538,0.924,0.924,0.856,0.891,0.039,0.033,0.465,0.822,0.742,0.192,0.869,0.282,0.062,0.102,0.93,0.16,0.07,0.969,0.62,0.92,0.913,0.965
0.0,0.872,0.278,0.513,0.137,0.35,0.216,0.556,0.613,0.312,0.655,0.336,0.946,0.532,0.388,0.362,0.803,0.285,0.462,0.575,0.263,0.103,0.052,0.188,0.345,0.285
0.0,0.871,0.969,0.385,0.878,0.461,0.189,0.82,0.676,0.79,0.019,0.748,0.049,0.174,0.288,0.916,0.979,0.434,0.173,0.703,0.809,0.3,0.632,0.217,0.822,0.036
1.0,0.003,0.857,0.253,0.119,0.272,0.181,0.765,0.976,0.256,0.819,0.799,0.029,0.803,0.262,0.061,0.668,0.06,0.754,0.258,0.203,0.542,0.158,0.655,0.306,0.02
0.0,0.687,0.498,0.728,0.684,0.085,0.411,0.412,0.564,0.098,0.358,0.074,0.855,0.566,0.739,0.109,0.367,0.569,0.512,0.938,0.249,0.357,0.879,0.544,0.942,0.556
1.0,0.79,0.529,0.646,0.679,0.151,0.666,0.472,0.293,0.518,0.92,0.107,0.175,0.769,0.933,0.943,0.163,0.606,0.527,0.928,0.582,0.607,0.411,0.445,0.966,0.184
0.0,0.962,0.975,0.425,0.919,0.282,0.418,0.635,0.57,0.862,0.872,0.96,0.766,0.013,0.151,0.995,0.987,0.53,0.597,0.264,0.63,0.466,0.599,0.097,0.389,0.246
0.0,0.741,0.635,0.659,0.954,0.344,0.487,0.969,0.59,0.636,0.168,0.934,0.776,0.746,0.91,0.652,0.811,0.342,0.512,0.334,0.125,0.043,0.125,0.172,0.018,0.728
1.0,0.663,0.011,0.747,0.652,0.62,0.288,0.727,0.695,0.297,0.357,0.207,0.318,0.078,0.695,0.203,0.859,0.926,0.773,0.426,0.569,0.909,0.52,0.921,0.561,0.887
1.0,0.683,0.617,0.08,0.504,0.92,0.138,0.313,0.436,0.07,0.865,0.92,0.572,0.012,0.604,0.786,0.785,0.582,0.817,0.283,0.863,0.703,0.122,0.119,0.162,0.204
1.0,0.755,0.457,0.546,0.494,0.33,0.581,0.648,0.475,0.834,0.768,0.281,0.697,0.617,0.298,0.679,0.211,0.997,0.414,0.596,0.878,0.751,0.499,0.695,0.733,0.234
0.0,0.721,0.6,0.704,0.846,0.265,0.568,0.829,0.819,0.405,0.304,0.812,0.108,0.22,0.99,0.473,0.272,0.303,0.467,0.577,0.561,0.04,0.149,0.57,0.8,0.825
1.0,0.497,0.332,0.812,0.155,0.06,0.699,0.235,0.024,0.504,0.182,0.015,0.333,0.378,0.751,0.726,0.261,0.495,0.355,0.832,0.695,0.479,0.69,0.17,0.823,0.748
1.0,0.128,0.668,0.895,0.53,0.577,0.233,0.127,0.287,0.591,0.74,0.51,0.513,0.66,0.279,0.921,0.005,0.033,0.567,0.057,0.338,0.596,0.729,0.112,0.094,0.609
0.0,0.176,0.636,0.841,0.866,0.919,0.29,0.054,0.403,0.259,0.668,0.607,0.931,0.487,0.016,0.743,0.374,0.2,0.817,0.815,0.635,0.706,0.711,0.909,0.448,0.086
1.0,0.202,0.015,0.5,0.027,0.663,0.213,0.959,0.446,0.314,0.732,0.135,0.034,0.389,1.0,0.928,0.461,0.523,0.409,0.97,0.161,0.564,0.626,0.711,0.045,0.38
0.0,0.562,0.126,0.598,0.446,0.634,0.547,0.306,0.381,0.963,0.183,0.85,0.822,0.682,0.038,0.805,0.13,0.439,0.714,0.84,0.216,0.167,0.939,0.717,0.918,0.816
0.0,0.018,0.269,0.258,0.683,0.817,0.874,0.074,0.816,0.01,0.094,0.264,0.982,0.619,0.495,0.191,0.883,0.342,0.651,0.333,0.554,0.701,0.867,0.92,0.504,0.525
0.0,0.769,0.284,0.15,0.958,0.319,0.704,0.61,0.782,0.437,0.479,0.889,0.844,0.758,0.544,0.698,0.049,0.64,0.046,0.054,0.181,0.121,0.948,0.962,0.604,0.996
1.0,0.296,0.189,0.906,0.759,0.697,0.567,0.133,0.732,0.725,0.659,0.783,0.905,0.893,0.784,0.698,0.281,0.37,0.789,0.297,0.07,0.776,0.528,0.56,0.483,0.121
0.0,0.697,0.119,0.519,0.236,0.183,0.34,0.681,0.967,0.367,0.962,0.051,0.156,0.638,0.294,0.802,0.654,0.131,0.075,0.686,0.575,0.485,0.814,0.722,0.391,0.925
1.0,0.233,0.549,0.069,0.459,0.332,0.635,0.238,0.857,0.111,0.707,0.065,0.069,0.9,0.823,0.83,0.596,0.178,0.792,0.846,0.349,0.784,0.387,0.782,0.194,0.918
0.0,0.349,0.091,0.965,0.079,0.395,0.489,0.939,0.205,0.625,0.623,0.942,0.836,0.919,0.682,0.066,0.744,0.059,0.357,0.29,0.358,0.556,0.105,0.64,0.542,0.544
0.0,0.153,0.398,0.432,0.763,0.539,0.388,0.426,0.416,0.605,0.279,0.783,0.857,0.25,0.684,0.567,0.718,0.222,0.338,0.597,0.003,0.653,0.574,0.125,0.485,0.319
0.0,0.998,0.286,0.689,0.759,0.438,0.284,0.226,0.259,0.637,0.791,0.166,0.876,0.015,0.377,0.254,0.054,0.516,0.767,0.376,0.14,0.276,0.691,0.458,0.138,0.257
0.0,0.359,0.733,0.14,0.688,0.719,0.549,0.746,0.307,0.461,0.789,0.999,0.62,0.608,0.033,0.01,0.501,0.725,0.686,0.677,0.176,0.387,0.896,0.663,0.237,0.983
1.0,0.645,0.944,0.523,0.188,0.976,0.487,0.852,0.407,0.195,0.541,0.454,0.017,0.428,0.406,0.62,0.857,0.545,0.261,0.492,0.554,0.629,0.371,0.014,0.191,0.975
1.0,0.146,0.008,0.639,0.285,0.971,0.867,0.282,0.698,0.809,0.96,0.381,0.757,0.262,0.61,0.718,0.024,0.406,0.062,0.491,0.451,0.77,0.714,0.987,0.394,0.317
0.0,0.208,0.059,0.599,0.381,0.544,0.027,0.789,0.531,0.552,0.768,0.826,0.665,0.524,0.607,0.157,0.298,0.632,0.147,0.85,0.5,0.782,0.8,0.8,0.113,0.569
1.0,0.363,0.54,0.216,0.488,0.791,0.141,0.34,0.675,0.778,0.428,0.66,0.786,0.566,0.076,0.136,0.288,0.097,0.411,0.68,0.97,0.042,0.181,0.431,0.169,0.648
0.0,0.368,0.92,0.287,0.786,0.491,0.851,0.539,0.752,0.322,0.182,0.499,0.888,0.271,0.456,0.069,0.946,0.495,0.727,0.23,0.511,0.462,0.582,0.38,0.579,0.788
1.0,0.902,0.119,0.124,0.782,0.914,0.915,0.564,0.447,0.176,0.401,0.485,0.474,0.097,0.186,0.486,0.878,0.62,0.37,0.359,0.84,0.43,0.448,0.085,0.773,0.482
1.0,0.423,0.245,0.739,0.26,0.266,0.466,0.466,0.246,0.013,0.022,0.334,0.586,0.08,0.727,0.948,0.03,0.698,0.885,0.92,0.923,0.659,0.36,0.086,0.66,0.508
0.0,0.72,0.947,0.534,0.463,0.681,0.521,0.19,0.143,0.432,0.24,0.024,0.958,0.177,0.365,0.452,0.342,0.752,0.946,0.718,0.606,0.735,0.582,0.452,0.03,0.401
1.0,0.1,0.79,0.838,0.45,0.063,0.637,0.171,0.391,0.059,0.774,0.681,0.49,0.136,0.069,0.937,0.496,0.344,0.858,0.382,0.071,0.998,0.68,0.434,0.268,0.018
0.0,0.265,0.524,0.505,0.052,0.204,0.784,0.218,0.97,0.422,0.512,0.942,0.067,0.227,0.72,0.415,0.779,0.518,0.524,0.37,0.075,0.509,0.868,0.21,0.904,0.311
0.0,0.963,0.927,0.65,0.428,0.961,0.67,0.367,0.468,0.052,0.912,0.859,0.653,0.128,0.864,0.139,0.548,0.447,0.756,0.021,0.853,0.61,0.983,0.179,0.449,0.486
1.0,0.376,0.728,0.473,0.182,0.985,0.299,0.038,0.548,0.747,0.6,0.156,0.505,0.575,0.26,0.161,0.902,0.851,0.941,0.874,0.262,0.017,0.435,0.099,0.178,0.304
1.0,0.229,0.418,0.167,0.053,0.789,0.121,0.679,0.875,0.268,0.942,0.623,0.097,0.54,0.717,0.759,0.314,0.253,0.095,0.735,0.205,0.726,0.041,0.195,0.864,0.84
0.0,0.999,0.18,0.261,0.821,0.292,0.456,0.382,0.332,0.557,0.374,0.754,0.612,0.185,0.521,0.827,0.13,0.416,0.416,0.734,0.281,0.149,0.798,0.347,0.683,0.556
0.0,0.836,0.405,0.95,0.894,0.9,0.685,0.946,0.477,0.241,0.875,0.809,0.28,0.872,0.551,0.921,0.18,0.342,0.961,0.506,0.893,0.757,0.32,0.363,0.202,0.237
1.0,0.538,0.287,0.588,0.383,0.699,0.581,0.799,0.243,0.186,0.805,0.487,0.188,0.997,0.734,0.324,0.035,0.657,0.881,0.113,0.242,0.799,0.072,0.645,0.755,0.317
1.0,0.416,0.049,0.504,0.38,0.532,0.458,0.143,0.651,0.876,0.999,0.117,0.638,0.217,0.083,0.17,0.937,0.749,0.507,0.278,0.003,0.371,0.033,0.168,0.39,0.771
0.0,0.869,0.853,0.32,0.234,0.849,0.388,0.507,0.488,0.279,0.835,0.274,0.861,0.523,0.726,0.592,0.733,0.489,0.748,0.054,0.397,0.548,0.257,0.35,0.205,0.865
1.0,0.38,0.529,0.717,0.631,0.732,0.112,0.341,0.223,0.684,0.567,0.071,0.184,0.828,0.838,0.091,0.747,0.872,0.937,0.32,0.277,0.696,0.311,0.675,0.183,0.214
1.0,0.642,0.776,0.123,0.564,0.744,0.079,0.496,0.047,0.431,0.783,0.708,0.684,0.072,0.797,0.363,0.658,0.744,0.517,0.3,0.958,0.642,0.523,0.296,0.479,0.568
0.0,0.796,0.886,0.251,0.68,0.461,0.13,0.323,0.366,0.998,0.722,0.04,0.358,0.13,0.273,0.49,0.382,0.677,0.718,0.113,0.648,0.721,0.408,0.317,0.545,0.445
0.0,0.711,0.52,0.878,0.518,0.338,0.884,0.614,0.858,0.077,0.049,0.57,0.92,0.994,0.707,0.296,0.034,0.941,0.434,0.196,0.434,0.836,0.868,0.313,0.58,0.015
1.0,0.061,0.527,0.321,0.586,0.392,0.01,0.793,0.791,0.248,0.459,0.102,0.759,0.408,0.051,0.579,0.43,0.817,0.25,0.102,0.444,0.63,0.1,0.504,0.106,0.158
1.0,0.23,0.481,0.38,0.741,0.307,0.429,0.263,0.127,0.747,0.906,0.613,0.661,0.818,0.331,0.582,0.836,0.935,0.343,0.646,0.844,0.92,0.135,0.476,0.009,0.12
1.0,0.699,0.868,0.365,0.524,0.77,0.647,0.341,0.936,0.941,0.652,0.383,0.147,0.607,0.119,0.757,0.002,0.787,0.997,0.958,0.526,0.984,0.005,0.91,0.92,0.477
1.0,0.921,0.859,0.46,0.151,0.312,0.775,0.057,0.194,0.351,0.25,0.87,0.402,0.944,0.333,0.882,0.793,0.975,0.777,0.811,0.832,0.603,0.238,0.754,0.088,0.03
0.0,0.225,0.595,0.823,0.58,0.826,0.703,0.345,0.495,0.829,0.579,0.134,0.897,0.589,0.997,0.255,0.468,0.119,0.905,0.772,0.426,0.249,0.634,0.938,0.498,0.825
0.0,0.177,0.473,0.051,0.248,0.485,0.65,0.684,0.593,0.609,0.484,0.662,0.802,0.797,0.838,0.346,0.688,0.993,0.031,0.932,0.486,0.816,0.407,0.436,0.984,0.745
0.0,0.883,0.237,0.384,0.589,0.021,0.76,0.105,0.43,0.061,0.05,0.162,0.976,0.177,0.936,0.323,0.489,0.354,0.252,0.09,0.649,0.867,0.182,0.148,0.081,0.438
1.0,0.738,0.012,0.114,0.719,0.439,0.939,0.099,0.94,0.82,0.847,0.626,0.18,0.314,0.598,0.386,0.851,0.642,0.598,0.586,0.167,0.245,0.679,0.729,0.771,0.246
0.0,0.35,0.846,0.639,0.42,0.56,0.737,0.269,0.555,0.141,0.524,0.172,0.873,0.937,0.629,0.846,0.334,0.828,0.889,0.516,0.916,0.474,0.743,0.041,0.957,0.247
