y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,-0.548,-3.046,-1.737,1.291,3.381,2.653,2.866,2.042,2.397,-3.576
0.0,-1.503,-1.994,0.433,-1.27,2.253,0.139,2.909,2.755,2.742,-0.061
3.0,1.751,-0.228,-1.603,0.238,1.806,0.031,-0.004,-0.971,-0.222,2.446
1.0,0.803,-8.152,-7.439,1.7,1.502,3.043,0.338,-0.115,0.198,-2.103
3.0,-1.782,2.918,3.088,1.822,0.354,1.806,-2.624,-0.933,-2.417,-0.484
3.0,-4.034,2.38,-1.38,3.381,-0.291,-0.148,-0.097,3.029,1.139,-3.125
1.0,-2.79,-5.829,-1.704,1.651,-4.143,3.517,4.102,2.847,1.5,-5.472
2.0,-3.564,-3.158,1.527,0.95,-3.214,-5.465,-2.745,-0.315,1.419,4.009
1.0,1.828,3.285,2.56,-2.549,1.902,-0.261,-3.615,0.026,-1.542,-1.79
3.0,2.858,3.731,-2.729,-3.049,-0.708,1.828,2.061,-2.533,-3.161,3.627
3.0,-3.04,-0.846,-0.489,1.464,-1.407,2.084,-0.188,-0.264,-1.07,2.935
1.0,-3.359,-1.658,1.841,1.833,-3.155,2.309,4.38,-0.906,-2.63,-2.957
2.0,-3.112,-0.026,0.24,-1.691,1.223,-4.505,0.37,-5.849,0.962,-1.756
0.0,2.75,3.024,-0.012,0.027,1.793,-2.469,-1.579,2.887,2.932,1.256
0.0,3.345,-0.397,3.991,5.239,1.533,4.585,-0.891,-2.886,3.183,0.39
2.0,-0.919,-5.304,0.026,-2.692,1.56,0.341,-4.806,-0.652,-1.532,-0.022
2.0,0.189,-2.136,-0.543,-5.329,3.445,0.766,-1.071,2.569,0.56,-3.226
0.0,1.252,1.651,3.189,-0.19,3.601,-3.403,-2.474,1.972,-0.324,-0.44
0.0,0.237,1.252,1.284,-2.007,-0.648,4.387,1.865,0.893,-0.184,-0.471
0.0,-3.338,0.218,-0.44,1.312,0.533,1.703,1.79,5.574,3.267,-0.013
2.0,-1.358,-0.35,-0.987,0.122,1.163,-3.671,-1.095,0.846,0.587,-1.119
2.0,0.963,-1.299,-1.749,-1.183,2.477,0.092,-1.686,-0.271,-2.76,-2.119
0.0,2.378,2.99,-1.868,0.531,-0.499,3.515,-0.349,4.574,2.802,3.495
3.0,-3.463,-0.314,0.898,1.836,-1.587,1.502,-1.485,-0.534,-1.345,3.086
0.0,0.321,-4.19,4.209,-3.698,3.664,-1.961,1.483,-0.292,1.757,0.539
3.0,3.414,0.476,1.524,0.928,1.487,-1.954,1.022,-0.696,-2.703,2.653
3.0,2.23,0.057,-1.282,1.648,2.779,0.423,-3.514,-1.9,-0.684,0.506
1.0,-0.96,1.954,2.534,-3.074,0.814,0.151,-0.866,3.12,-3.123,-1.978
2.0,-5.601,-1.527,-0.779,-4.228,1.56,-2.895,-0.247,-0.901,1.596,-2.216
3.0,-0.289,2.487,1.851,0.068,2.195,-1.308,-1.778,0.132,-0.874,1.115
2.0,-4.041,-0.557,-0.595,-0.258,-1.569,-2.913,-3.241,-0.805,2.837,2.616
3.0,-1.395,2.254,0.762,0.321,-1.401,1.571,-1.654,-2.079,-2.841,0.743
0.0,1.406,1.542,2.931,2.221,3.181,1.016,-0.933,0.688,0.433,0.724
2.0,-2.384,-0.95,-0.32,0.305,-1.8,-4.075,-0.486,-0.779,-0.235,0.268
0.0,-1.295,2.464,2.327,-5.98,0.965,4.326,-3.108,6.487,2.448,2.03
0.0,1.387,3.125,2.766,0.224,5.343,-2.249,1.175,2.093,0.07,-0.981
0.0,0.076,-0.313,1.177,2.948,-0.769,3.619,-4.135,3.545,1.956,2.291
2.0,-5.764,-3.106,-2.616,-4.164,1.594,-1.253,0.584,2.305,-0.335,-4.267
0.0,2.184,-0.736,2.257,0.085,0.131,6.176,0.382,-0.771,1.135,3.31
2.0,-0.329,0.074,-0.986,-0.854,0.511,-1.615,1.527,-4.378,-0.811,-2.87
2.0,1.464,-1.357,-3.265,-0.777,0.725,-1.276,-4.401,-2.739,-1.895,1.736
1.0,1.706,0.428,-0.357,3.244,1.773,0.178,1.028,-1.174,-2.349,-3.161
3.0,-3.005,0.822,2.825,1.916,-1.458,1.316,-3.353,-1.128,-3.375,2.145
0.0,-0.692,-5.127,0.209,-1.431,4.556,1.598,0.582,2.089,2.688,-4.617
0.0,-0.899,0.199,2.026,-1.503,0.807,-1.651,-1.588,0.594,-0.789,2.767
0.0,-2.704,-1.101,3.075,-3.342,-0.742,0.934,0.97,0.739,0.532,-2.0
0.0,1.744,-3.478,0.569,-3.477,3.658,0.87,3.421,1.417,2.242,0.292
2.0,-1.334,-0.975,-1.675,0.369,0.029,-0.586,-3.289,0.616,2.718,0.575
2.0,-0.591,-1.547,0.26,-1.758,-4.27,-2.479,-2.67,-1.183,4.279,3.17
1.0,-1.472,-0.139,1.998,-1.531,2.964,-1.07,-0.672,-0.032,0.353,0.796
1.0,-1.527,-0.239,3.126,-3.249,0.973,-1.627,-3.272,0.262,-3.28,0.893
3.0,-2.048,0.483,2.73,0.9,-1.17,0.334,0.027,-2.088,1.284,1.757
0.0,-0.839,-0.663,2.475,-0.576,0.173,0.55,3.124,1.095,0.143,0.873
0.0,1.806,1.543,1.552,1.867,1.877,2.156,-0.659,1.868,2.12,0.198
3.0,0.658,1.692,1.612,1.472,2.305,-1.358,-2.582,-0.215,-2.492,0.16
3.0,1.067,-1.086,-0.765,0.013,2.971,1.023,-0.548,-1.074,0.492,0.057
3.0,-3.48,2.825,3.016,2.795,-1.857,-1.015,-3.027,-0.451,-0.114,3.22
1.0,-1.543,1.947,0.813,2.89,-1.844,-0.043,1.767,1.943,-1.92,-1.061
3.0,4.351,1.371,3.752,0.003,2.149,-3.995,-0.915,-2.672,-3.573,3.225
1.0,1.275,1.513,0.015,0.585,4.574,0.128,0.446,-0.524,4.136,-0.274
2.0,-0.543,-3.481,0.063,-0.604,0.208,-3.291,0.76,-0.753,-0.174,1.973
1.0,0.395,-1.59,4.229,-2.279,2.26,-4.473,-4.783,-1.068,-0.734,4.703
0.0,-2.215,-0.292,0.896,0.518,2.837,0.87,2.762,3.546,3.78,2.469
2.0,-3.649,-1.967,-0.609,-3.068,-5.148,-0.612,-3.308,-3.297,4.231,5.552
0.0,3.572,-2.378,4.587,1.379,2.492,3.37,0.549,-2.02,0.993,0.729
3.0,-1.287,3.59,5.185,-0.224,-3.547,-0.891,-2.122,-5.797,-3.295,-0.438
3.0,1.294,4.471,1.015,-1.948,0.262,1.417,0.141,-3.19,-2.049,2.213
0.0,-0.379,1.451,1.076,-2.18,0.055,2.456,3.291,1.741,0.127,1.425
0.0,2.415,0.543,3.92,2.554,1.625,0.256,-1.837,-1.531,1.859,0.542
2.0,-1.014,0.757,-2.885,-3.878,0.378,0.773,-0.625,-1.735,-0.101,-5.9
2.0,-1.062,-0.847,-2.607,0.758,-1.458,-0.629,-0.375,-2.717,-3.027,-2.981
3.0,2.032,3.826,-3.519,-0.57,-1.762,4.013,-0.38,-2.926,-2.084,-0.591
3.0,-1.748,-0.021,5.215,1.791,-0.473,1.299,-0.727,-1.816,-1.942,1.861
1.0,1.347,0.35,5.288,-0.896,2.715,-5.009,-3.899,0.482,-1.204,-0.457
2.0,-2.872,-3.346,-1.18,-1.327,1.871,-3.687,-2.317,-0.1,-1.219,0.555
2.0,-1.292,-2.525,-0.425,2.709,-1.787,-2.334,-3.451,1.28,0.343,0.961
3.0,-2.355,3.257,0.441,-0.308,2.083,0.535,-0.121,1.39,-2.535,2.037
1.0,-3.255,-1.569,-2.401,-0.001,-2.674,1.473,-0.05,3.41,-2.546,0.602
1.0,-1.022,-0.907,-2.25,3.52,-1.717,1.604,1.532,2.218,0.77,-3.142
3.0,1.972,1.224,0.849,5.134,0.059,-2.002,-2.513,-3.203,-1.812,-0.462
2.0,-3.214,-3.114,-1.537,-1.074,-0.0,-5.479,1.747,-0.634,-0.086,0.109
2.0,-3.612,-2.502,-3.06,-3.003,2.621,-1.998,-2.705,-0.581,-0.721,0.998
1.0,-3.823,-3.953,-2.849,3.615,-0.998,1.636,3.588,2.402,0.24,-0.384
1.0,-0.24,0.083,-1.171,2.187,-0.48,1.0,0.187,1.56,-2.427,-0.479
2.0,-2.54,-0.317,-0.777,-2.237,0.134,-1.548,0.912,2.371,0.035,-2.986
1.0,0.037,1.968,3.51,-0.607,3.249,-2.388,-0.949,3.26,-0.174,-2.128
0.0,-2.041,0.866,0.864,-0.446,-0.518,6.082,-1.002,5.923,1.144,-1.644
3.0,-1.722,0.34,2.473,-0.248,-0.891,-0.527,0.683,-1.119,-1.712,5.58
2.0,-7.22,-1.555,-4.76,-5.035,3.839,-0.402,-1.146,-0.254,-0.958,-2.682
1.0,-0.569,-0.487,-3.37,3.324,0.082,0.156,0.735,3.416,0.33,-0.182
2.0,0.961,-0.661,-4.315,-4.553,-1.836,1.114,0.91,-3.253,1.631,-0.601
3.0,-1.567,3.069,2.288,0.657,-2.118,-0.144,-2.412,-2.572,-1.73,0.641
1.0,-1.306,1.916,2.604,-5.702,-2.607,0.124,-1.53,-0.748,-1.286,-3.936
2.0,1.109,-2.002,-4.638,1.381,-0.331,-0.121,-2.3,0.468,-4.733,0.108
0.0,0.944,2.743,1.677,0.954,2.846,0.115,-0.717,1.269,0.616,3.365
3.0,-0.111,3.906,2.756,-1.461,-3.099,-2.764,-0.227,-3.969,-1.052,3.267
1.0,-3.07,-0.943,2.55,-1.79,1.964,-2.362,-0.141,0.669,-0.109,0.208
1.0,-0.367,-1.427,0.1,3.573,1.43,-0.375,1.204,0.023,-3.707,-0.604
1.0,-2.898,-2.955,0.181,2.995,-2.018,2.021,4.358,1.27,-0.124,-5.081
0.0,-3.003,-1.951,-1.735,3.755,2.713,1.287,5.238,1.974,4.96,-1.362
3.0,-0.291,1.892,2.729,1.513,-0.709,3.207,-1.712,-2.376,-3.184,0.019
3.0,0.319,2.782,1.768,3.397,-0.252,-2.737,-1.311,-1.75,-4.678,0.699
3.0,0.932,1.528,1.229,2.843,0.553,1.384,-3.052,-2.644,-0.363,1.442
0.0,0.059,2.506,-0.181,3.417,-2.116,1.47,-4.214,0.987,3.077,2.692
2.0,-0.57,-1.264,1.266,-2.429,2.425,-2.032,-1.241,-3.792,0.216,-1.653
3.0,-3.033,1.066,1.906,1.881,-0.3,2.006,-2.671,-0.415,-2.12,2.684
1.0,1.135,-0.786,1.674,1.131,3.516,-2.082,-1.662,-0.504,2.016,1.256
2.0,-2.019,-1.035,-4.942,-3.501,0.18,1.587,-0.771,-2.413,3.186,0.807
3.0,0.76,1.705,-0.768,0.273,0.236,2.127,0.048,0.057,-1.25,3.03
0.0,2.553,1.409,2.687,-0.21,3.205,1.409,-0.089,3.31,0.179,1.686
0.0,-0.51,0.596,1.602,1.869,4.42,0.507,1.401,1.223,-0.129,2.128
3.0,-4.783,-1.735,0.405,1.932,-2.207,0.731,-0.661,-0.037,-0.741,4.368
1.0,-3.565,3.046,0.637,1.026,2.593,-2.788,0.169,6.064,-1.526,-3.698
0.0,-2.168,1.19,1.894,0.267,0.163,1.551,1.77,2.841,1.706,1.513
0.0,0.018,0.074,0.73,2.038,-0.564,5.516,-0.63,1.444,0.226,4.329
3.0,-1.95,-0.876,4.092,1.767,0.462,0.4,0.017,0.371,-0.463,3.184
2.0,1.584,-3.815,0.053,-0.97,-0.71,-0.089,-3.663,0.994,-1.923,-1.753
1.0,3.905,3.407,1.113,-0.365,3.366,-3.775,-5.512,-0.447,-2.504,1.559
0.0,-2.269,-1.023,0.11,1.928,1.705,1.675,3.574,1.315,1.859,-0.869
0.0,3.781,-0.565,2.279,2.443,4.674,2.855,0.743,0.599,2.257,-0.355
0.0,-3.637,-0.978,3.256,-1.317,-1.843,2.274,1.152,2.957,0.767,-1.613
1.0,-1.567,-2.365,-5.266,2.136,2.314,1.046,1.268,2.188,0.23,0.408
0.0,-3.186,-4.457,3.502,0.549,1.416,1.408,-1.315,0.869,-0.767,-6.577
1.0,-1.857,-0.078,-0.928,3.666,-0.383,-0.476,0.179,1.625,-2.669,-0.571
0.0,-3.048,-0.54,1.853,1.232,0.719,3.235,2.957,4.775,1.459,1.539
2.0,-0.506,0.575,-0.636,-2.703,-1.753,1.231,-4.074,-2.296,2.227,2.043
0.0,-1.113,-1.972,1.985,-1.306,2.384,4.316,-1.184,2.08,0.44,-3.387
1.0,-2.564,0.353,2.453,-2.759,2.115,0.809,-1.119,0.328,-3.556,-2.165
0.0,-0.807,-0.027,0.474,-2.336,1.067,2.904,1.652,3.271,2.502,0.364
0.0,3.17,2.265,0.771,3.407,-0.112,0.029,-3.211,1.405,4.974,0.149
3.0,1.73,1.686,-2.04,-0.28,-1.239,3.82,0.882,-1.99,-2.759,2.481
2.0,-1.433,-2.083,4.569,-1.212,-0.154,-3.276,1.331,-1.282,1.054,-3.52
2.0,1.085,-3.102,0.918,-1.439,2.908,-0.448,-2.752,-0.621,-2.204,-1.107
3.0,-1.418,1.06,1.737,3.666,-1.241,-2.223,0.305,0.088,-0.564,-0.209
3.0,0.186,2.945,0.25,3.232,-0.004,0.732,-1.869,1.097,-0.468,1.8
1.0,-1.814,1.914,-0.975,-0.524,0.815,-1.007,0.643,0.897,1.693,-2.364
2.0,-1.183,-1.254,-2.174,-1.125,-0.362,-1.494,-1.868,-0.692,2.573,1.144
3.0,2.452,3.576,2.897,-0.927,1.275,0.849,-1.333,-4.237,-4.502,7.564
3.0,-1.809,-0.294,-0.987,-0.306,-1.829,0.357,2.249,-1.505,2.063,4.34
2.0,0.23,-2.456,-2.568,-1.238,1.641,1.347,-2.981,-1.927,0.978,2.893
0.0,-3.269,-0.831,1.692,-1.089,1.765,0.361,1.099,2.766,2.202,-0.615
0.0,-3.182,-0.093,1.7,0.165,-0.995,2.894,1.705,3.127,0.96,-1.26
0.0,-0.709,-1.288,4.814,-5.045,0.819,-0.136,0.203,-0.325,-2.026,-0.956
0.0,-4.159,-0.046,-0.325,3.603,2.793,2.686,2.494,2.784,3.013,-1.052
0.0,-0.414,0.332,0.245,2.696,-1.581,1.569,-4.732,1.365,1.725,2.645
3.0,4.865,0.901,1.497,1.613,2.676,0.584,-3.231,-2.886,-3.656,3.804
2.0,-2.863,0.51,0.1,-0.757,-4.545,-3.784,-1.375,-0.844,0.046,-0.333
1.0,-0.727,2.875,0.646,-1.047,1.348,0.111,-0.737,2.079,1.123,-2.803
3.0,1.784,3.679,0.979,-0.36,-1.129,-0.1,0.641,-2.279,1.153,2.428
3.0,4.578,1.027,3.623,2.427,1.58,-0.797,-2.62,-2.71,-2.329,3.418
0.0,-0.15,-0.901,2.925,3.257,-1.914,0.937,-1.66,-3.5,2.763,0.906
1.0,-4.342,-0.2,3.467,-2.46,1.151,-1.071,-0.101,3.541,-4.28,-2.656
2.0,-5.022,-0.319,-3.65,-0.892,1.052,0.134,-1.867,-2.233,-0.153,0.772
1.0,2.543,-3.261,-4.431,-3.836,-3.845,3.485,1.569,1.949,1.739,-4.342
3.0,1.476,2.386,0.141,2.75,-4.124,2.805,-2.228,-2.811,-2.429,-1.453
0.0,2.986,3.64,0.13,0.411,-2.493,2.281,-3.746,3.272,2.576,2.095
1.0,-2.222,0.083,1.244,0.425,3.225,-1.874,-0.098,3.418,1.651,1.292
2.0,-1.345,-1.984,-0.476,0.699,0.085,-3.458,-1.616,0.135,0.493,0.841
0.0,-0.743,-6.973,2.845,-0.13,5.142,0.116,1.363,-2.101,0.21,-5.48
1.0,-2.044,-1.389,-2.04,3.995,0.211,-0.479,1.224,3.445,-0.889,-0.662
3.0,0.631,0.759,0.72,-0.21,2.966,0.056,-0.366,-0.276,-0.042,0.687
3.0,1.557,1.369,2.384,5.035,0.809,-0.17,-3.277,-1.043,-3.231,0.552
0.0,-3.792,-0.62,2.986,1.67,0.413,1.379,2.539,-3.647,-2.361,-4.694
1.0,-2.581,0.975,2.403,-1.602,3.596,-1.962,-0.786,-0.719,-2.815,-2.775
2.0,-2.678,-1.794,-5.012,-3.974,-0.972,2.596,-0.085,-6.189,-0.541,3.185
3.0,1.29,2.904,-1.616,1.676,0.347,0.241,-0.3,-1.036,2.061,0.409
3.0,2.338,4.368,2.663,0.53,0.051,-4.296,-2.171,-3.128,0.33,6.136
3.0,3.838,-0.407,2.078,0.154,2.496,-0.903,-3.305,-5.475,-1.16,3.194
1.0,-4.018,0.979,3.521,-5.22,-0.03,2.103,0.376,3.122,-4.732,-3.83
0.0,1.456,1.132,1.505,0.765,0.922,1.666,-2.007,2.894,1.059,2.517
0.0,-5.688,-1.021,2.21,6.759,0.279,1.96,1.347,0.79,-0.204,-3.866
3.0,1.096,3.576,0.907,1.341,-0.03,4.721,-2.397,-1.799,-5.29,-0.265
3.0,3.905,0.985,-0.005,-0.076,2.555,-3.112,-1.584,-2.449,1.296,2.296
0.0,0.979,-3.489,1.284,-5.671,6.477,-1.671,1.153,2.079,4.795,1.463
3.0,1.39,3.181,4.248,-0.885,3.191,-0.157,-1.695,-4.994,-5.186,1.992
2.0,0.268,-0.741,-2.619,-3.208,-3.53,-0.151,-0.143,-1.221,2.994,-0.873
1.0,1.394,-3.486,-5.414,-0.641,-1.253,2.07,-0.428,1.463,0.349,-2.173
1.0,-4.291,0.036,2.288,-2.006,1.369,-4.562,-1.437,0.828,-2.726,-0.619
0.0,-0.592,-1.398,2.081,-0.47,3.456,1.117,2.154,0.924,1.909,0.994
1.0,-3.997,-0.926,-1.909,3.667,-1.106,1.789,4.297,3.152,1.083,-0.459
2.0,-1.353,-2.116,-2.326,-2.355,4.03,-1.34,-3.788,-2.749,-2.122,0.0
2.0,-2.123,-2.61,3.607,-2.538,3.933,-5.859,-2.118,-4.254,1.909,1.785
3.0,-0.378,0.924,-1.686,2.74,0.277,0.597,-0.967,0.464,0.483,0.785
3.0,4.17,-0.442,1.252,4.045,1.191,-2.47,-3.045,-2.245,-0.371,0.685
0.0,-0.805,-1.288,1.774,-1.196,2.636,0.6,3.139,1.915,3.065,2.478
0.0,2.746,1.336,-0.235,0.38,3.728,0.908,0.883,6.36,1.304,1.537
3.0,1.664,2.725,2.474,-2.755,1.988,-2.09,1.902,-2.605,-0.447,1.513
3.0,0.26,-0.344,-0.085,3.22,1.438,-1.58,-2.011,0.621,-1.084,-0.674
0.0,-1.952,0.108,1.417,-1.818,-0.189,2.664,1.639,0.276,-0.95,-2.696
0.0,-2.508,-4.891,2.729,-4.487,6.435,-1.592,-0.8,-1.014,3.89,-3.929
2.0,-2.189,1.02,-2.655,-1.486,-1.701,0.524,-4.705,-3.223,3.88,4.925
3.0,-3.346,1.213,0.797,4.199,-1.812,3.451,-4.977,-0.402,-1.59,-0.368
3.0,0.615,4.562,2.434,0.694,1.692,0.54,-2.835,-2.673,-0.887,2.258
1.0,-2.046,0.328,-1.808,1.326,2.916,0.791,0.864,3.383,1.198,1.709
1.0,-5.238,0.672,2.999,-2.827,1.019,-1.808,-0.914,2.655,-3.24,-2.956
0.0,-0.387,2.074,-0.698,-0.988,-0.569,-0.52,-4.803,5.517,1.079,3.617
1.0,-2.551,-1.029,-2.254,0.359,-2.293,1.504,-0.573,1.647,-3.412,1.443
3.0,5.283,4.459,3.737,4.45,-1.872,-2.53,-2.74,-4.923,-5.739,6.358
3.0,-4.522,1.15,4.438,1.218,-0.823,-0.698,-1.787,-1.859,0.17,2.633
2.0,-1.371,0.347,-2.478,-0.69,0.149,-0.511,-2.431,-0.561,1.302,-0.45
2.0,-3.61,-3.573,-0.916,-0.947,-0.438,-0.33,-2.728,-1.114,1.227,2.626
2.0,-3.249,-1.51,-0.216,-2.163,-3.185,-2.549,-1.57,-4.081,0.623,4.693
0.0,-0.946,-0.925,-0.263,-0.747,1.653,2.062,3.171,4.564,3.242,1.228
3.0,1.329,2.477,1.208,1.9,0.271,-0.773,-0.951,-1.323,-2.091,2.501
3.0,2.691,2.133,1.948,2.287,1.608,-0.776,-2.937,-2.781,-3.322,2.933
2.0,0.632,-3.876,2.595,-1.264,1.941,-2.062,-1.964,-1.606,-0.398,1.029
2.0,-1.152,-0.635,-1.332,-1.27,-1.541,-1.683,0.176,-2.817,0.123,-1.665
2.0,2.891,2.005,-1.587,-2.268,-2.862,1.341,-2.672,-2.983,1.486,0.53
3.0,2.788,3.086,2.903,1.945,-0.62,-4.253,1.057,-1.427,-2.752,3.244
1.0,-4.303,-5.217,1.18,2.713,-2.228,1.818,5.072,0.256,-1.399,-4.568
3.0,-2.479,0.488,-0.976,0.12,-4.478,3.696,-1.927,-5.456,-2.656,0.408
3.0,-2.371,3.171,0.239,2.349,0.468,-3.742,0.574,3.294,-0.196,-1.836
1.0,-0.117,2.303,1.791,-1.423,1.715,0.397,-1.898,1.957,-2.585,-2.82
0.0,2.272,2.14,1.079,0.889,0.151,0.424,-2.498,3.171,2.053,0.736
3.0,2.775,-0.41,0.43,3.999,-1.752,-2.322,0.262,-1.696,-0.372,3.507
2.0,-4.877,-3.198,-0.145,-3.377,2.322,-2.469,0.209,-0.347,0.533,-0.4
2.0,-1.742,-0.571,0.132,-1.013,-2.06,-3.257,-2.165,-0.011,2.206,0.766
2.0,1.238,0.571,-2.347,-0.849,2.963,0.277,-2.415,-2.504,-3.153,-1.996
1.0,-1.815,-2.223,-4.22,4.548,3.319,-0.873,0.563,2.871,-1.184,2.344
0.0,-3.09,-3.88,4.448,0.096,3.06,-0.098,1.423,-1.747,-1.335,-3.301
0.0,1.061,1.938,-1.47,-2.516,-2.104,2.809,-3.13,4.255,1.018,3.535
0.0,-3.273,-1.583,3.489,-1.26,1.776,2.128,-0.851,2.257,-0.236,-2.458
2.0,-4.023,-2.709,-1.695,-0.339,-1.738,-4.835,0.659,0.667,1.753,-0.725
1.0,-3.518,0.129,1.33,-0.653,0.329,-1.806,-1.308,3.743,-1.69,-1.063
2.0,-0.992,1.057,-2.089,-2.096,-2.072,-1.928,-1.047,-1.922,1.073,-2.938
3.0,-3.981,0.467,0.382,1.886,-0.477,4.488,-3.595,-1.511,-2.471,0.061
0.0,0.415,3.554,-2.032,-1.37,-0.685,-1.493,-3.618,4.488,1.824,1.296
0.0,-3.083,-2.341,1.668,-1.247,0.895,0.674,1.128,1.354,2.995,-2.891
0.0,-2.021,-2.112,2.231,-0.726,-1.757,0.336,2.22,0.523,1.045,-2.483
2.0,-1.287,-1.776,-2.002,-2.487,-0.326,0.039,-2.595,-2.905,2.196,3.909
3.0,-2.095,2.21,6.345,2.73,-1.226,0.66,-3.134,-2.163,-3.194,1.42
0.0,0.564,-0.301,1.52,1.912,-0.711,2.372,-1.101,-2.489,2.218,2.786
3.0,0.635,1.594,3.34,-1.522,4.426,0.094,-1.405,-1.354,-4.573,2.576
1.0,-0.474,-1.654,0.622,2.292,-2.015,1.178,0.265,-0.412,-3.111,-5.884
0.0,-0.511,1.212,0.032,0.844,1.172,-1.516,-3.453,2.108,1.583,-0.26
1.0,-3.754,-1.242,0.92,-1.442,1.239,-0.841,-0.64,0.408,-3.406,-0.349
2.0,-1.483,-2.129,0.687,-1.657,2.169,-2.1,0.144,-1.974,-0.507,-0.518
3.0,1.562,1.817,1.606,-1.387,4.047,-1.295,-2.222,-0.624,-2.257,2.846
3.0,-2.619,3.044,-1.278,3.123,-1.163,0.726,-3.019,1.098,2.929,3.318
1.0,-0.275,-2.368,-4.32,0.42,-2.563,2.67,-1.694,1.81,-2.009,1.231
2.0,0.24,0.456,-4.948,-4.816,0.221,1.324,1.925,-3.983,0.031,-1.579
1.0,2.872,2.678,-0.451,-2.871,-2.759,1.054,-0.327,0.537,-2.685,-1.715
2.0,-0.755,-0.103,-2.882,-0.545,1.918,-0.643,-1.262,0.083,-2.968,-1.221
2.0,-3.126,-3.467,-2.0,-4.515,-0.299,-2.319,1.398,-4.392,0.741,3.847
1.0,0.5,-2.711,-4.675,1.427,0.959,2.428,2.747,1.162,1.158,-0.76
0.0,4.156,2.459,-0.917,2.87,2.037,1.824,-2.503,4.795,5.306,0.261
2.0,-2.23,-3.687,0.319,-2.563,0.599,-4.641,-1.925,-3.264,1.521,0.9
2.0,-0.55,-1.888,-0.834,-0.79,-2.513,-0.269,-3.884,-1.923,2.151,3.768
3.0,-3.216,1.276,-0.014,-0.611,1.804,0.565,0.243,-0.008,1.097,-0.256
0.0,-0.632,-1.073,-1.674,2.099,-3.673,5.6,-2.511,2.439,2.754,5.407
1.0,-1.918,-0.107,2.813,-1.324,2.412,-2.18,0.154,1.332,0.614,-0.74
0.0,-1.151,-1.238,5.015,-2.821,-0.129,1.084,0.333,-1.453,-2.63,-1.979
0.0,1.361,1.992,0.415,3.804,0.6,4.33,-0.942,1.543,2.953,2.472
1.0,-2.883,-0.848,-1.259,2.595,1.306,1.891,3.983,-0.483,-1.33,-0.189
3.0,2.807,2.194,2.957,0.559,3.352,-0.816,-2.735,-2.764,-1.954,2.188
2.0,-0.778,-0.085,-2.266,-2.544,0.823,-1.537,-0.768,0.985,-0.158,-2.296
2.0,-1.424,-1.539,0.496,-1.891,2.539,-2.799,-0.598,-2.282,-0.04,0.354
2.0,-1.798,0.599,-0.356,-0.564,-3.303,-2.573,-3.96,-0.093,3.531,1.884
0.0,-0.022,-1.531,2.024,-2.226,1.92,0.846,1.182,0.282,0.65,-0.974
3.0,2.403,2.588,3.271,-0.669,3.121,-0.423,-2.067,-2.33,-4.467,3.613
1.0,0.392,-1.105,-3.41,-0.002,-1.802,2.925,2.396,0.949,0.033,0.377
3.0,1.71,3.21,2.578,2.519,0.154,-2.413,-1.066,-0.964,-3.058,1.88
3.0,-1.919,2.724,0.293,1.242,-0.036,1.602,-2.052,-0.03,-1.225,3.704
0.0,-1.873,-0.977,2.605,2.742,2.563,1.689,1.842,-0.067,-0.44,-0.381
3.0,1.361,2.28,0.034,-0.229,0.611,-1.32,-0.669,-1.773,-0.445,5.35
3.0,-0.238,1.483,-0.227,1.79,0.509,-3.9,-2.672,-2.338,1.859,-0.242
3.0,-1.981,2.486,2.57,-0.671,-2.575,-2.216,0.523,-3.091,0.247,5.078
3.0,3.471,0.542,2.483,3.473,2.145,-4.328,-3.527,-1.106,-1.994,0.034
0.0,0.202,0.787,2.913,0.994,2.203,0.246,-1.652,1.449,-0.791,2.45
1.0,-1.458,-1.928,3.061,-2.543,1.694,0.25,-0.642,-0.929,-1.505,-0.339
3.0,-1.897,-1.681,-2.061,1.21,-2.483,1.079,-0.325,0.735,-1.123,4.874
0.0,-2.298,-2.328,2.633,0.828,0.755,1.836,0.488,0.953,-0.051,-3.519
1.0,-3.292,-1.159,3.668,0.226,-5.337,3.332,0.826,-2.095,-6.322,-4.884
0.0,1.45,-4.198,-1.424,-0.474,2.97,2.375,2.56,2.337,2.396,-3.045
1.0,-3.389,2.112,0.619,-3.036,-1.468,-0.34,-1.111,3.962,-2.358,-1.957
3.0,-0.819,3.163,2.659,1.916,-1.142,0.476,-2.385,-1.101,-1.981,-0.764
3.0,-1.87,1.649,2.999,4.933,0.577,3.631,-2.933,1.142,-1.649,-0.467
0.0,4.034,2.425,1.589,2.071,4.399,3.092,0.013,2.372,1.915,-0.369
1.0,-1.516,-3.057,-2.599,3.533,0.764,1.075,4.586,2.088,1.501,-1.566
3.0,-0.755,3.233,1.206,0.648,1.378,-4.041,-0.35,-0.467,-1.17,0.865
3.0,1.756,0.686,1.644,0.706,1.577,-2.818,-0.251,-2.159,-2.192,1.937
2.0,0.078,-0.286,-3.829,1.497,-2.43,-1.86,-1.164,-2.035,-2.495,0.25
0.0,-3.394,-1.751,-1.575,1.548,-0.042,2.402,5.262,1.482,4.548,-2.915
0.0,1.206,2.562,0.516,0.069,0.489,-1.332,-1.405,1.389,1.832,2.359
3.0,2.812,4.026,1.177,0.585,1.72,-0.136,-1.552,-2.078,-0.101,3.093
